time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
531.378,1.42012,-9.20676,0,3.2716,9.05557,-2.83091,-21.0976,-25.4268,33.4146,-10.0735,-1.21427,-2.42855,41.2195,101.921,43.5671
531.388,2.28181,-9.30648,0,3.73863,9.44117,-2.93629,-16.0976,-25.4573,46.7378,-10.7991,-1.22146,-2.14115,52.7439,103.079,46.2805
531.398,3.32069,-9.29889,0,4.48827,9.72857,-2.68242,-13.75,-20.5793,60.122,-11.8673,-0.912502,-1.78908,57.1037,109.451,53.628
531.408,4.53139,-9.19428,0,5.23072,9.82437,-2.20821,-12.7744,-16.4634,73.1098,-12.8493,-0.780776,-1.36756,53.3537,117.622,57.0122
531.418,5.90699,-8.72327,0,5.63548,9.2352,-2.28006,-8.41463,-16.25,85.5488,-13.8791,-0.383203,0.780776,39.3598,105.03,54.3293
531.428,7.40601,-7.98829,0,5.53729,8.52387,-2.52914,-1.7378,-16.7683,97.6524,-15.4622,-0.0694556,2.77583,9.39024,68.8415,47.0122
531.438,8.92172,-7.51653,0,4.78764,8.42089,-2.74709,3.56707,-9.39024,109.329,-16.4729,0.704136,1.21427,-19.939,58.7805,33.75
531.448,10.4077,-7.32085,0,3.35063,8.93103,-2.19384,6.31098,-3.62805,127.866,-16.4873,1.79147,-0.64426,-20.1524,68.1402,28.5976
531.459,11.9411,-7.05579,0,2.37825,8.86876,-1.31487,8.23171,-11.6463,147.073,-14.5905,1.59269,-0.0886157,-8.9939,56.4634,33.1707
531.469,13.6077,-6.66435,0,2.41178,8.35862,-0.835862,14.2073,-16.4939,161.585,-11.8553,-0.117356,0.61552,14.7561,28.9024,22.4085
531.478,15.362,-6.21733,0,2.24174,8.54064,0.61552,21.372,-24.6037,176.768,-9.46751,-1.30529,0.775986,38.5366,12.4695,1.4939
531.488,17.0495,-5.77045,0,1.20469,8.64123,1.2526,30.4573,-30.1524,187.348,-7.90356,-1.83458,0.708926,64.3598,11.8902,-13.3537
531.499,18.5449,-5.20829,0,-0.308958,9.49386,0.699346,41.128,-30.9146,191.189,-7.28325,-2.18665,1.03465,90.6402,6.43293,-18.9939
531.508,19.9835,-4.37739,0,-0.843047,12.581,0.675395,51.6159,-49.6646,192.47,-7.15392,-1.95434,0.926873,104.787,3.41463,-18.4756
531.518,21.4383,-0.379542,0,0.126936,14.4013,-1.41785,57.561,-56.4634,188.201,-7.37427,-1.70286,0.847837,111.067,0.670732,-12.8659
531.528,22.8207,-0.0855501,0,1.25978,14.3534,-2.64171,62.2866,-58.689,174.573,-7.92991,-1.38432,0.972378,103.232,-10.3049,-4.2378
531.538,24.1437,0.135662,0,2.9315,13.8743,-3.00575,71.7378,-63.2622,157.226,-8.81128,-0.517324,0.833467,87.439,-19.6037,9.35976
531.548,25.3682,0.238776,0,4.11225,12.5283,-2.4525,79.4512,-63.0488,137.134,-9.56092,0.268242,0.435894,67.8049,-26.0976,23.1402
531.559,26.5734,0.264346,0,5.0487,11.2877,-1.38911,83.9634,-58.3537,125.579,-9.84114,0.756826,0.134121,57.1341,-20.9451,41.7683
531.568,27.8318,0.224863,0,6.28214,9.94652,-0.632285,88.75,-43.4146,116.768,-10.4974,1.81303,-0.167651,44.2378,-36.8293,59.0244
531.578,29.0315,0.161968,0,5.99713,9.43159,0.361648,95.7012,-20.0915,112.988,-10.4207,2.17707,-0.285007,33.0488,-41.0671,67.4085
531.589,30.176,0.0931927,0,5.45585,9.11784,1.09452,108.11,10.3659,112.988,-9.96328,2.15552,-0.316143,20.2134,-49.0244,70.1829
531.598,31.2955,0.0147352,0,5.06786,9.32142,1.3484,119.909,50.7317,117.591,-9.20885,1.92799,-0.347278,12.6829,-54.878,67.5915
531.608,32.3584,-0.0724471,0,4.74453,9.93933,0.65384,112.165,86.8598,120.244,-8.54543,1.69328,-0.368833,3.2622,-57.5,62.3171
531.618,33.3969,-0.145488,0,4.44276,9.88425,0.282612,105.549,111.86,122.622,-8.18618,1.47054,-0.316143,-4.84756,-59.5427,57.8963
531.628,34.3767,-0.194649,0,4.04279,9.35974,-0.0335303,97.7439,125.64,120.457,-8.19815,1.33403,-0.241897,-15.2744,-61.25,52.8963
531.638,35.2512,-0.207749,0,3.49673,9.06515,-0.0598755,90.3659,129.146,116.341,-8.54782,1.20948,-0.126936,-26.1585,-65.7317,49.6951
531.648,35.9834,-0.237168,0,2.84049,9.07473,-0.325723,82.5915,125.793,111.189,-9.01725,1.16158,-0.201182,-38.0793,-66.1585,46.0061
531.659,36.6219,-0.329581,0,2.50759,9.07712,-0.613125,77.5,119.665,107.073,-9.43159,1.152,-0.474214,-47.7744,-62.1341,40.6098
531.668,37.1756,-0.48392,0,2.56746,8.93342,-0.984353,70.1829,108.628,98.5061,-9.78366,1.0083,-0.768801,-56.3415,-53.75,34.5122
531.678,37.5759,-0.692519,0,2.32556,9.08191,-1.29571,62.0122,95.7927,87.4085,-9.86509,0.725691,-1.03225,-61.4329,-44.8476,28.1707
531.688,37.8053,-0.94609,0,2.03577,9.11305,-1.17356,53.4451,80.4573,74.3902,-9.75491,0.280217,-1.24781,-62.5,-39.1159,21.0061
531.699,37.865,-1.23695,0,1.75555,8.89271,-1.14721,47.3171,64.2988,60.4573,-9.62319,-0.273032,-1.43222,-59.4207,-35.2134,10.6098
531.709,37.7443,-1.54737,0,1.45617,8.6101,-1.15679,42.6524,46.6159,45.3659,-9.37411,-0.65863,-1.52323,-51.7073,-31.0366,-1.03659
531.719,37.4126,-1.8749,0,0.950823,8.45681,-1.17356,37.7134,27.9268,30.0915,-9.17292,-0.831072,-1.61185,-40.4573,-29.8476,-7.2561
531.728,36.8762,-2.20459,0,0.517324,8.11912,-1.08494,29.4817,9.20732,14.1768,-9.14418,-0.804727,-1.66933,-27.6524,-29.3598,-12.0122
531.738,33.7771,-2.54391,0,0.0311353,7.70238,-0.874182,19.6037,-10.7317,-1.58537,-9.15616,-0.661025,-1.76513,-18.0793,-27.9878,-13.0183
531.748,32.9154,-2.84484,0,-0.208367,7.14434,-0.661025,12.0732,-29.4207,-15.5793,-9.16813,-0.450264,-1.66214,-9.60366,-26.7988,-15.4573
531.759,31.8913,-3.15054,0,-0.409548,6.71803,-0.61073,6.21951,-51.7073,-30.2134,-9.12502,-0.270637,-1.72202,-5.06098,-24.7256,-19.6646
531.768,30.7599,-3.48154,0,-0.316143,6.74198,-1.06578,1.18902,-75.7317,-44.878,-8.91905,0.0191602,-1.82979,-2.9878,-17.0732,-24.1159
531.779,29.5524,-3.85488,0,-0.119751,6.69887,-1.35319,-6.58537,-93.7805,-58.3537,-8.64602,0.344883,-1.9735,-4.72561,-6.34146,-25.9756
531.788,28.3658,-4.22907,0,0.862207,6.90005,-1.96871,-7.68293,-120.305,-75.3049,-8.54064,0.58199,-1.99505,-12.1341,6.0061,-29.4512
531.798,27.2388,-4.59419,0,2.72314,7.80297,-2.4549,-18.75,-125.579,-96.3719,-8.55262,0.862207,-2.03577,-20.7012,12.1341,-30.2134
531.808,26.1444,-4.9524,0,4.48348,8.24845,-2.09564,-41.5549,-110.335,-114.299,-8.66997,1.18074,-2.08846,-29.6341,19.4512,-32.5305
531.818,25.1813,-5.23025,0,6.10251,7.68322,-1.28613,-62.1037,-89.8781,-123.415,-8.80649,1.43941,-1.84896,-40.3963,22.561,-33.0183
531.828,24.3797,-5.47245,0,7.1659,6.8282,-0.476609,-72.8659,-74.0244,-125.061,-8.90468,1.67891,-1.76752,-49.3598,24.1159,-33.5366
531.839,23.7002,-5.72227,0,8.48555,6.66534,-1.03944,-71.7683,-79.5122,-125.396,-9.02204,1.84896,-1.85854,-53.689,28.4756,-33.9634
531.849,23.0938,-5.94126,0,9.8124,7.12518,-2.77343,-64.9085,-90.9146,-123.75,-9.1346,1.83698,-1.78908,-56.7988,34.5122,-32.1037
531.859,22.5716,-6.14454,0,10.095,7.37666,-5.13732,-53.2317,-95.2744,-116.037,-9.45793,1.51844,-1.81782,-59.5122,39.3902,-33.5061
531.868,22.1354,-6.34635,0,10.0902,7.44372,-6.81623,-41.5244,-80.6402,-107.805,-9.80281,1.00591,-1.90644,-61.0671,47.5915,-37.4695
531.879,21.7668,-6.52573,0,10.3393,8.1766,-6.79228,-30.5488,-49.2073,-97.8659,-10.1477,0.493374,-1.89925,-64.3598,55.6098,-44.0549
531.889,21.5418,-6.70492,0,10.6866,8.4161,-6.057,-13.4451,-15.6402,-84.2073,-10.4806,0.0574805,-1.99266,-62.0427,57.6829,-47.4695
531.898,21.5546,-6.87957,0,10.507,7.8868,-5.66901,7.13415,-1.4939,-63.1098,-10.871,-0.371228,-2.07888,-50.8841,58.4451,-44.8476
531.909,21.8927,-7.10205,0,11.2805,7.31439,-5.94204,26.4634,1.21951,-37.9268,-11.4051,-1.06578,-2.46687,-34.6341,59.2073,-38.2622
531.918,22.4143,-7.40529,0,11.065,7.34792,-5.27623,30.3963,8.84146,-17.2256,-11.6206,-1.76752,-2.98898,-19.0854,67.6829,-31.5854
531.928,22.9543,-7.78323,0,9.57289,7.78381,-4.48587,27.1646,20.8841,-3.17073,-11.3165,-1.64538,-3.36021,-9.81707,83.1098,-26.4024
531.938,23.5043,-8.12463,0,7.7431,7.95625,-3.58055,25.6402,34.8171,-0.0609756,-10.9428,-0.950823,-3.1255,-8.62805,93.75,-14.9695
531.949,23.6975,-8.42432,0,6.18155,8.59573,-2.62734,26.9512,49.5427,-5.30488,-10.962,-0.301772,-2.97701,-16.7988,100.793,-7.53049
531.958,23.5764,-8.64739,0,4.91698,9.85311,-1.88728,26.7378,69.7256,-18.1098,-11.3045,0.402363,-2.72793,-35.4573,99.1159,-8.01829
531.968,23.0578,-8.79519,0,3.16861,10.8446,-1.95434,23.811,66.8293,-38.0488,-11.6278,0.934058,-2.44771,-56.7683,99.4512,-17.2256
531.978,22.235,-8.81048,0,3.10634,12.8349,-2.47645,10.6707,44.6646,-64.6646,-11.8721,1.52802,-1.81782,-75.5793,96.189,-28.4146
531.988,21.3066,-8.72429,0,5.07505,15.3185,-2.0693,-22.378,35.2439,-86.7683,-12.2433,1.83219,-1.32445,-90.8232,92.8963,-37.1341
531.998,20.5537,-8.42392,0,7.60179,16.0514,-0.0598755,-61.6768,41.7378,-85.061,-13.0385,1.69088,-0.174836,-98.8415,74.9695,-42.7439
532.008,20.1417,-7.99114,0,9.13221,16.0131,0.651445,-74.3902,56.4329,-60.7012,-13.666,1.11847,0.65384,-98.5671,47.3171,-44.5732
532.019,19.9728,-7.5964,0,7.48683,14.6599,0.361648,-55.8232,38.0183,-31.3415,-14.5378,-0.440684,0.55325,-88.811,40.8841,-46.128
532.028,19.9311,-7.32731,0,6.251,11.5799,-0.579595,-25.3659,37.8049,-21.372,-14.3581,-2.41897,-0.138911,-93.0183,49.9085,-48.7805
532.038,19.4932,-6.98572,0,1.76273,7.12997,-1.18553,5.27439,48.2927,-32.3476,-12.89,-2.49801,0.323328,-106.799,27.8963,-35.3049
532.048,18.2784,-6.41324,0,-1.78908,6.14323,-1.79866,29.4207,60.9451,-51.0366,-10.7776,-1.46096,1.40827,-100.152,5.15244,-0.579268
532.058,16.6625,-5.7452,0,-3.88951,7.03178,-2.18426,39.0244,66.3719,-68.5061,-8.97893,-1.14961,1.64298,-109.787,-17.561,37.7134
532.069,14.932,-4.94329,0,-4.1817,7.5012,-2.72074,30.0915,59.8171,-83.1098,-8.1287,-0.637075,2.07648,-125.884,-35.4268,61.2195
532.078,13.2172,-4.17625,0,-3.73623,7.97781,-2.54351,9.17683,48.5976,-93.2927,-7.63532,-0.237107,1.92799,-144.421,-51.4939,66.4939
532.089,11.5701,-3.70196,0,-3.19017,8.25084,-2.00463,-13.5061,37.7744,-97.9573,-6.43542,-1.24302,0.857417,-153.872,-42.8049,64.9695
532.099,9.98608,-3.10878,0,-3.27639,8.57896,-0.943638,-28.7195,19.5427,-95.3659,-8.09038,0.617915,1.55676,-164.421,-77.8659,51.4939
532.108,8.58544,-2.86392,0,-3.18298,9.27112,-0.354463,-37.9573,-12.7134,-83.8719,-8.62926,0.409548,0.414338,-159.695,-65.7927,32.5305
532.118,7.48257,-2.81274,0,-2.54351,9.69983,-0.474214,-42.1646,-46.128,-65.0305,-9.58247,-0.0814307,-0.308958,-141.951,-55.6098,6.85976
532.128,6.78645,-2.87346,0,-0.981958,9.80042,-1.42025,-38.628,-66.1281,-44.0854,-10.5381,-0.835862,-0.843047,-123.902,-46.0366,-22.378
532.138,6.42928,-2.98177,0,0.64426,8.97414,-2.71595,-30,-69.5427,-30.9756,-11.1129,-1.59508,-1.13045,-100.579,-40.3354,-44.3293
532.148,6.29707,-3.10217,0,1.99266,8.48316,-4.09788,-23.689,-58.5061,-27.3476,-11.0219,-2.41178,-1.2023,-74.1463,-41.0976,-56.5549
532.159,6.20639,-3.21432,0,2.75427,8.66758,-4.88344,-20.3049,-41.6463,-32.378,-10.6914,-2.91474,-1.14961,-49.6646,-41.0061,-59.9085
532.169,6.10245,-3.33719,0,3.5111,8.93821,-4.53138,-18.3537,-24.939,-41.7073,-9.8603,-3.30273,-1.12805,-32.1341,-42.2866,-61.9817
532.178,5.91074,-3.45434,0,3.30513,8.71787,-3.40093,-15.3963,-14.2073,-49.4817,-8.91666,-3.22849,-1.01549,-16.5549,-40.7622,-59.3598
532.188,5.64915,-3.59084,0,2.96743,8.91666,-2.34472,-13.3537,-4.08537,-52.1951,-8.49992,-2.90995,-1.05381,-0.396341,-33.5366,-57.3476
532.198,5.27326,-3.70959,0,1.72202,9.07712,-0.926873,-12.378,-7.31707,-48.75,-8.35622,-2.53154,-0.986748,14.0549,-29.2988,-61.0976
532.208,4.89975,-3.83106,0,1.32445,9.48907,-0.296982,-14.8476,-7.59146,-43.5671,-8.19815,-2.34233,-0.996328,17.9573,-30.7622,-56.5549
532.219,4.56557,-3.94527,0,1.27894,9.82437,0.0239502,-18.2622,-7.9878,-39.2378,-8.47837,-2.02858,-1.02267,26.128,-32.8963,-53.7195
532.229,4.27306,-4.06103,0,1.47054,10.0615,-0.150886,-22.1341,-7.71341,-37.5,-8.72745,-1.80345,-1.07536,33.1402,-31.4634,-48.872
532.238,4.00942,-4.16898,0,1.65496,10.1046,-0.560435,-25.2134,-10.3049,-37.1646,-8.9454,-1.54239,-1.08734,36.8902,-28.9939,-44.5732
532.248,3.74445,-4.2865,0,1.60945,9.94173,-1.0107,-27.5915,-19.4512,-37.622,-9.08191,-1.23583,-1.15679,44.5732,-24.6951,-36.7988
532.258,3.46876,-4.43753,0,1.54958,9.56571,-1.47533,-27.0732,-29.1768,-39.2683,-9.05317,-0.785566,-1.30529,51.5549,-21.0061,-23.0793
532.269,3.16603,-4.60577,0,1.40348,9.06754,-1.91362,-24.0244,-34.8171,-41.7683,-8.82325,-0.332908,-1.36277,58.2927,-18.9939,-2.62195
532.278,2.81262,-4.76533,0,1.10889,8.68434,-2.33035,-19.1768,-36.311,-44.4512,-8.7059,-0.114961,-1.33642,61.7683,-18.5976,16.2195
532.289,2.43577,-4.89144,0,1.0562,8.63165,-2.62015,-14.6646,-33.5061,-46.9512,-8.57656,-0.0239502,-1.21427,59.0549,-21.9512,33.0793
532.299,2.05601,-5.00314,0,1.1041,8.72027,-2.56986,-11.4939,-28.9329,-48.5061,-8.66279,-0.00718506,-1.19511,54.4817,-28.8415,39.4817
532.308,1.68417,-5.1308,0,1.19751,8.82804,-2.17228,-12.1341,-25.5793,-49.5122,-8.69392,-0.136516,-1.28134,49.2073,-31.7378,39.3293
532.318,1.36146,-5.24079,0,1.56634,9.15856,-1.76752,-16.2805,-22.7134,-49.2988,-8.8496,-0.289797,-1.25499,42.6829,-32.9573,37.6829
532.328,1.12083,-5.42674,0,2.1651,9.31663,-1.30768,-21.25,-16.6768,-48.4756,-8.77775,-1.00112,-1.56874,38.2012,-39.6951,35.7317
532.338,0.926761,-5.52851,0,2.52675,9.26154,-1.1065,-24.9085,-11.372,-48.6585,-9.34297,-0.711321,-1.34361,32.1646,-37.7439,31.6768
532.349,0.710412,-5.6953,0,2.43573,9.12981,-1.152,-26.5854,-6.79878,-50.6707,-9.21843,-0.881367,-1.60706,30.9756,-30.0305,30.3049
532.36,0.441222,-5.91803,0,2.18905,9.16095,-1.40588,-25.7622,-3.10976,-53.4451,-9.03162,-1.13763,-1.8274,28.3232,-23.9939,30.3354
532.369,0.0888543,-6.20886,0,1.73399,9.20406,-1.78189,-23.0183,1.0061,-56.8293,-8.97414,-1.27894,-2.12678,28.5671,-14.2073,34.0854
532.379,-0.370418,-6.5591,0,1.11129,9.49625,-2.10522,-21.9512,1.89024,-60.3049,-8.68434,-1.43941,-2.34233,30.9451,-9.11585,38.3232
532.389,-0.860482,-7.45882,0,0.998723,9.68785,-2.4501,-21.5244,2.37805,-62.7744,-8.464,-1.46815,-2.54591,34.4512,-1.31098,43.1707
532.399,-1.35647,-7.87971,0,0.924478,9.81,-2.65847,-23.7805,-0.0914634,-63.3537,-8.21731,-1.48731,-2.66566,39.7866,6.58537,48.628
532.409,-1.83219,-8.31201,0,0.938848,9.70222,-2.67763,-27.7439,-4.78659,-62.5915,-8.0784,-1.51844,-2.73751,45.7622,15.4573,54.8476
532.419,-2.23256,-8.63509,0,1.30768,9.45075,-2.54351,-32.0122,-10.5793,-60.6707,-8.02332,-1.50647,-2.3567,49.8171,20.4878,57.9573
532.429,-2.49436,-8.85526,0,1.99984,9.39566,-2.50759,-35.8232,-14.9085,-55.7927,-8.15265,-1.54958,-2.04774,55.4268,19.2683,61.0976
532.439,-2.65675,-9.04355,0,2.33275,9.20885,-2.20102,-37.561,-19.6646,-50.6707,-8.35622,-1.79626,-2.00703,58.4451,21.0671,62.4085
532.449,-2.69752,-9.21251,0,2.75427,8.95258,-2.09325,-36.6463,-20.8841,-44.4817,-8.68913,-1.9711,-2.03337,66.8902,28.1402,60.8232
532.458,-2.65678,-9.31928,0,2.86444,8.74661,-1.96152,-34.2683,-24.0854,-38.3537,-9.05557,-1.86812,-1.88009,71.0671,36.311,59.0549
532.469,-2.50677,-9.32302,0,3.23088,8.64842,-2.28245,-32.0732,-25.1829,-31.9207,-9.616,-1.61903,-1.55916,73.8719,41.189,60.061
532.479,-2.24913,-9.1576,0,3.50152,8.66758,-2.67763,-30.8232,-24.7866,-23.7195,-10.4279,-1.25978,-0.902922,64.2988,39.8171,60.4878
532.488,-1.91571,-8.87185,0,3.48715,8.60052,-2.80457,-28.9024,-19.4207,-15.6098,-11.2877,-0.807122,-0.352068,39.9695,31.3415,56.1585
532.499,-1.45217,-8.86719,0,3.72426,8.5574,-3.06802,-28.9024,-10.3354,-5.18293,-11.0865,-0.294587,-1.66693,14.9085,41.128,57.6829
532.508,-0.910588,-9.08257,0,3.52786,8.44244,-2.94348,-27.0732,-0.457317,4.17683,-11.0339,1.12326,-2.74469,-1.06707,68.1098,64.0244
532.518,-0.373785,-9.37722,0,3.01533,8.54064,-2.31838,-22.9573,6.0061,13.2317,-10.7488,1.08494,-3.09676,-9.72561,91.2195,71.189
532.528,0.204901,-9.6034,0,2.9794,9.31902,-2.08846,-16.8902,6.85976,22.1037,-10.7944,0.62031,-2.81175,-6.89024,98.7195,69.0854
532.538,0.812009,-9.79046,0,2.85007,10.1932,-2.29682,-12.9268,0.121951,30.4878,-11.2015,0.292192,-2.75667,-4.60366,101.311,61.6768
532.548,1.47549,-9.85481,0,3.03209,10.8734,-2.94108,-10.3354,-7.65244,37.561,-12.1044,0.143701,-2.33275,-0.792683,102.5,53.9329
532.558,2.21819,-9.71192,0,3.17101,10.6435,-3.27878,-6.92073,-12.9268,44.939,-13.4696,-0.0862207,-1.36037,-2.37805,96.8293,44.2073
532.569,3.09481,-9.32436,0,3.51589,9.65432,-3.33147,-1.76829,-14.5122,53.1402,-15.3808,-0.227527,0.126936,-17.1341,80.3963,26.7378
532.578,4.15109,-8.86562,0,3.90149,8.80649,-3.55421,5.73171,-12.5915,65.3354,-17.6178,-0.136516,0.778381,-33.3537,54.5427,6.70732
532.588,5.35799,-8.63736,0,3.8943,8.72985,-3.2716,15.2439,-8.5061,82.561,-18.2836,0.711321,-0.900527,-35.7622,56.9207,-7.13415
532.598,6.71206,-8.60027,0,3.93262,9.81479,-3.2237,21.25,2.19512,104.543,-16.0634,0.969983,-2.05253,-28.4451,84.6646,-4.35976
532.609,8.19441,-8.46161,0,3.55181,10.5668,-2.95785,15.122,11.2805,127.043,-13.2109,-0.457449,-1.08494,-18.0183,81.6159,-1.15854
532.618,9.81962,-8.22718,0,3.37219,9.83395,-1.62143,5.82317,2.40854,143.933,-10.8135,-1.81782,-0.421523,0.884146,62.4695,-13.7195
532.628,11.5836,-7.84593,0,3.32668,8.71069,-0.862207,5.06098,-11.9207,157.378,-8.9454,-2.5962,0.249082,21.372,39.3293,-26.7378
532.638,13.3225,-7.41095,0,2.43094,8.55022,0.227527,7.71341,-21.4024,168.689,-7.48923,-2.52435,0.426313,42.0427,24.1768,-30.3659
532.648,14.88,-6.90121,0,0.704136,8.2245,0.946033,11.5549,-22.7439,176.128,-6.924,-2.12199,0.60115,62.0122,6.37195,-21.8293
532.659,16.1988,-6.47412,0,-0.895737,8.28916,1.30529,27.7439,-22.8659,177.53,-6.7803,-1.64059,0.452659,84.7866,-10.122,-8.35366
532.668,17.4964,-6.05166,0,-0.941243,9.92017,1.09692,44.878,-30.1524,176.524,-6.98388,-1.09692,0.498164,97.5,-23.0183,3.87195
532.678,18.8149,-5.63183,0,-0.893342,11.5248,-0.198787,55.5793,-45.061,179.299,-7.42935,-0.55325,0.574805,97.4085,-25.4268,16.189
532.688,20.0998,-5.19884,0,-0.359253,13.3427,-0.941243,51.0366,-68.2317,172.652,-8.4137,0.239502,0.759221,83.1707,-29.5122,19.2683
532.698,21.3569,-4.93469,0,1.346,14.1809,-1.35798,46.7683,-89.4512,158.232,-8.33227,-1.49689,0.189207,71.4939,-34.5122,28.3841
532.708,22.6566,-4.82021,0,3.94939,13.4313,-2.44531,59.4512,-86.3719,142.774,-9.46272,0.172441,-0.354463,55.6098,-20.4878,26.311
532.718,23.9823,-4.64528,0,5.95162,11.8625,-2.41178,71.4329,-69.5122,127.134,-10.8997,2.6441,-0.107776,42.8354,-33.1098,21.3415
532.728,25.2894,-4.47515,0,6.72761,10.3944,-1.43222,75.9146,-47.561,115.152,-11.1464,2.26808,-0.105381,32.622,-38.9024,19.1463
532.739,26.4926,-4.32005,0,6.14562,10.2603,-0.270637,77.9268,-25.0915,111.28,-10.6842,1.9735,-0.138911,13.3537,-37.6524,20.2744
532.748,27.5984,-4.18594,0,5.37682,10.2124,0.543669,86.1585,0.0914634,110.244,-9.85072,1.3484,-0.191602,2.62195,-36.5549,19.2378
532.759,28.5979,-4.08978,0,4.49306,10.7632,0.895737,93.689,31.5244,112.073,-9.12263,0.811912,-0.308958,-10.9451,-36.7683,21.4024
532.769,29.6042,-4.03154,0,4.55533,10.3585,0.680186,102.256,70,112.591,-8.87355,0.57241,-0.433499,-22.2256,-35.9146,25.1524
532.779,30.5465,-4.00256,0,4.15536,10.6578,-0.296982,95.7622,99.8781,113.11,-9.04838,0.361648,-0.55325,-31.2805,-40.2744,31.7378
532.788,31.4454,-3.9633,0,4.07153,10.4878,-0.526904,87.8659,116.463,110.762,-9.45554,0.153281,-0.534089,-37.439,-44.7866,35.0305
532.798,32.2367,-3.9359,0,3.73623,10.1716,-0.61073,76.8902,122.287,103.75,-9.82677,0.162861,-0.60594,-42.1341,-51.9512,32.9878
532.808,32.9194,-3.93999,0,3.19256,9.90341,-0.684976,69.0549,125.152,98.9939,-9.93933,0.399968,-0.747246,-43.0793,-52.5915,29.7256
532.818,33.4782,-4.00369,0,2.76385,9.67827,-0.507744,60.3963,119.36,91.6768,-9.8555,0.692161,-0.998723,-42.4085,-48.0488,28.5366
532.828,33.9204,-4.06969,0,2.24892,9.57289,-0.579595,57.2561,109.299,86.4634,-9.74054,0.728086,-1.00591,-42.2866,-45.5793,25.1524
532.838,34.2452,-4.1357,0,1.79147,9.36932,-0.802332,52.0427,97.8963,80.2744,-9.61121,0.682581,-1.00112,-42.4085,-42.439,20.5183
532.848,34.487,-4.20192,0,1.80584,9.09389,-0.926873,45.7622,83.8719,71.6463,-9.41482,0.56762,-0.991538,-40.4878,-41.2195,15.6707
532.858,34.6243,-4.26759,0,1.79387,8.69871,-1.12087,41.9512,67.0427,60.6098,-9.35734,0.383203,-0.993933,-42.3171,-41.0061,7.83537
532.869,34.5956,-4.36243,0,1.57592,8.40891,-1.32205,41.0976,50.7622,46.0671,-9.30226,0.193997,-1.12087,-43.1402,-42.0427,1.25
532.878,34.3276,-4.49609,0,0.989143,8.35862,-1.45857,39.0244,35.4878,29.4817,-9.32621,-0.0119751,-1.3005,-42.9268,-40.5793,-6.4939
532.888,33.832,-4.65086,0,0.488584,8.30593,-1.54718,32.9268,18.689,12.622,-9.4268,-0.0958008,-1.42504,-41.372,-38.75,-13.5061
532.899,32.6107,-4.79586,0,-0.177231,7.91554,-1.30529,25.4878,-2.95732,-2.83537,-9.55852,-0.0263452,-1.42983,-36.3415,-39.4207,-19.8476
532.909,31.627,-4.97213,0,-1.0107,7.56347,-1.18314,17.5915,-29.0244,-18.2927,-9.6663,-0.00479004,-1.60706,-33.6585,-38.8415,-24.0854
532.918,30.4268,-5.15701,0,-1.4921,7.28325,-1.19272,11.311,-61.128,-34.2988,-9.59445,0.158071,-1.65735,-31.7378,-32.2866,-28.5976
532.929,29.0653,-5.33206,0,-1.74836,7.33834,-1.36277,-0.518293,-88.8719,-49.4817,-9.39566,0.411943,-1.60706,-37.0427,-25.9756,-32.4695
532.938,27.6284,-5.52356,0,-1.37714,8.06403,-1.74597,-5.82317,-120.823,-67.5305,-9.15616,0.60594,-1.65735,-44.2988,-18.5976,-37.1646
532.948,26.2636,-5.72705,0,0.541274,9.10586,-2.22976,-23.0183,-126.189,-89.8171,-8.84481,0.843047,-1.67172,-53.3841,-8.87195,-41.6463
532.958,25.093,-6.01607,0,3.365,9.08191,-1.45617,-47.3171,-101.646,-107.348,-8.57177,1.10171,-1.70046,-66.4024,2.80488,-45.9756
532.969,24.1088,-6.23744,0,5.33371,8.1766,-0.00718506,-67.6829,-69.0244,-116.799,-8.54303,1.346,-1.74357,-80.5793,14.2988,-51.7988
532.979,23.3526,-6.4015,0,7.18027,7.24972,1.18314,-76.0061,-47.5,-119.238,-8.59093,1.65735,-1.55676,-92.9573,22.1037,-56.0976
532.988,22.7628,-6.51661,0,8.79451,6.98148,0.455054,-71.0976,-50.8232,-117.744,-8.71308,1.78189,-1.40827,-101.189,25.6707,-57.9573
532.999,22.2632,-6.67046,0,9.6639,7.16829,-1.85854,-63.1098,-67.1646,-113.567,-8.69632,1.74836,-1.57113,-105.793,32.5,-58.6585
533.008,21.8558,-6.85217,0,9.49625,7.14434,-4.30385,-54.9085,-73.9329,-104.39,-8.76817,1.45617,-1.71483,-108.018,39.0244,-59.2073
533.019,21.5598,-6.99414,0,9.41961,6.96232,-5.84385,-41.5549,-51.128,-94.8476,-9.04838,0.938848,-1.63101,-107.622,44.2683,-59.8476
533.028,21.321,-7.05145,0,9.00048,7.30002,-6.07856,-24.2683,-13.75,-84.3598,-9.5226,0.426313,-1.37714,-107.409,42.9268,-61.7683
533.038,21.1392,-7.07461,0,8.36101,7.63293,-5.73847,-8.87195,16.5549,-72.1951,-10.0136,-0.162861,-1.30768,-104.939,39.6341,-68.5366
533.048,21.027,-7.10516,0,7.86524,7.66167,-5.45585,0.121951,27.9268,-61.6768,-10.313,-0.6251,-1.38432,-100.945,40.5793,-74.3293
