time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
736.719,-4.07658,-6.21392,0,0.845442,8.77535,-2.95785,-5.12195,18.2622,-25.2439,-41.7931,-7.66885,-5.6283,-121.799,0.182927,76.5854
736.729,-4.11926,-6.28462,0,0.641865,8.83044,-3.30273,-7.7439,15.2744,-21.1585,-41.4578,-6.3468,-5.82948,-118.049,-0.945122,68.75
736.739,-4.12544,-6.37709,0,0.59636,8.97174,-3.51589,-12.0427,13.689,-16.7988,-41.0075,-5.64746,-6.21268,-115.488,0.97561,61.1585
736.749,-4.06806,-6.52131,0,0.799937,9.11065,-3.54702,-15.6707,14.6037,-12.8049,-39.81,-5.59956,-7.00783,-116.677,7.13415,47.8049
736.759,-3.95798,-6.73529,0,1.00351,9.25915,-3.45122,-17.8963,17.3171,-9.69512,-38.4688,-5.9636,-8.06164,-118.415,17.9878,33.2317
736.769,-3.84285,-6.96569,0,0.919688,9.47949,-3.26202,-17.8659,19.5427,-7.65244,-37.6545,-6.5384,-8.28198,-116.616,30.0915,21.372
736.779,-3.72724,-7.22395,0,0.852627,9.78605,-3.19017,-15.9756,20.9451,-6.25,-37.6449,-7.69759,-8.88552,-111.646,41.7988,9.26829
736.789,-3.61943,-7.52045,0,0.785566,10.0974,-3.2237,-15,20.3659,-5.73171,-38.2868,-8.44484,-9.86269,-102.683,53.689,0.640244
736.799,-3.49326,-7.78699,0,0.943638,10.3153,-3.40811,-15.061,18.9329,-5.2439,-39.9825,-10.1309,-9.90101,-90.9451,69.2683,-7.7439
736.809,-3.32109,-8.00039,0,1.30289,10.3728,-3.73384,-16.372,17.3476,-4.32927,-41.8602,-11.9607,-9.48907,-83.3537,81.5549,-16.7683
736.819,-3.09122,-8.19978,0,1.69567,10.4902,-4.07872,-18.7805,16.7378,-2.7439,-43.4792,-12.8708,-9.69983,-76.4329,92.7744,-26.0671
